"gsis_id","bucket","targets","receptions","catch_rate","yards_per_target","air_yards","yac","epa_per_target","success_rate","explosive_rate","n_opp","targets_eligible","targets_charted_route","route_coverage_rate","targeted_route_share","evidence_class","availability","source","family","metric_note","window"
"00-0025396","HITCH",25,18,0.72,5.92,6.56,0.833333333333333,0.0855439413766718,0.56,0,11,93,92,0.989247311827957,0.271739130434783,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025396","IN",6,4,0.666666666666667,11,12.8333333333333,7,0.0791968778551865,0.666666666666667,0.166666666666667,6,93,92,0.989247311827957,0.0652173913043478,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025396","OUT",17,12,0.705882352941177,7.47058823529412,11.9411764705882,0.25,0.083756363995309,0.529411764705882,0.0588235294117647,9,93,92,0.989247311827957,0.184782608695652,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025396","POST",14,6,0.428571428571429,14.4285714285714,34.2142857142857,2.83333333333333,0.512510306010621,0.428571428571429,0.428571428571429,9,93,92,0.989247311827957,0.152173913043478,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025396","SCREEN",2,2,1,3.5,-1,4.5,-0.856076186639257,0,0,2,93,92,0.989247311827957,0.0217391304347826,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025396","SLANT",1,1,1,6,4,2,1.32500756043009,1,0,1,93,92,0.989247311827957,0.0108695652173913,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","CORNER",12,4,0.333333333333333,4.25,15.4166666666667,1,0.00603625025299457,0.333333333333333,0.25,9,158,157,0.993670886075949,0.0764331210191083,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","CROSS",34,27,0.794117647058824,8.8235294117647,7.11764705882353,5.44444444444444,0.223317006157766,0.529411764705882,0.264705882352941,15,158,157,0.993670886075949,0.21656050955414,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","FLAT",23,15,0.652173913043478,4.34782608695652,2.26086956521739,3.86666666666667,0.153838101973119,0.521739130434783,0,13,158,157,0.993670886075949,0.146496815286624,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","GO",14,10,0.714285714285714,13.7142857142857,15.2142857142857,4.9,1.14454830057465,0.714285714285714,0.5,10,158,157,0.993670886075949,0.089171974522293,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","HITCH",24,12,0.5,4.29166666666667,7.83333333333333,1.08333333333333,-0.518350412217824,0.416666666666667,0,15,158,157,0.993670886075949,0.152866242038217,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","IN",11,9,0.818181818181818,11,10.6363636363636,2.11111111111111,0.930641165498295,0.818181818181818,0.0909090909090909,9,158,157,0.993670886075949,0.0700636942675159,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","OUT",26,17,0.653846153846154,6.03846153846154,8.76923076923077,1.47058823529412,0.0499021484861909,0.576923076923077,0.115384615384615,16,158,157,0.993670886075949,0.165605095541401,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","POST",9,5,0.555555555555556,8,13.6666666666667,0.8,0.737708282831591,0.555555555555556,0.111111111111111,8,158,157,0.993670886075949,0.0573248407643312,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","SCREEN",1,1,1,7,-6,13,0.0844438937492669,1,0,1,158,157,0.993670886075949,0.00636942675159236,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0025418","SLANT",3,3,1,8,7.33333333333333,0.666666666666667,0.368230004174014,1,0,3,158,157,0.993670886075949,0.0191082802547771,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","CORNER",11,7,0.636363636363636,13.3636363636364,18.5454545454545,3.42857142857143,0.639710737566164,0.636363636363636,0.636363636363636,8,284,283,0.996478873239437,0.03886925795053,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","CROSS",50,29,0.58,8.56,8.74,6.82758620689655,0.16233873334252,0.48,0.16,20,284,283,0.996478873239437,0.176678445229682,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","FLAT",23,22,0.956521739130435,7.17391304347826,1.91304347826087,5.59090909090909,-0.0893236973472243,0.521739130434783,0.0869565217391304,11,284,283,0.996478873239437,0.0812720848056537,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","GO",12,2,0.166666666666667,6,24.3333333333333,1,-0.332093797979283,0.166666666666667,0.166666666666667,7,284,283,0.996478873239437,0.0424028268551237,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","HITCH",58,45,0.775862068965517,7.62068965517241,8.01724137931035,1.8,0.288537218415996,0.655172413793103,0.103448275862069,23,284,283,0.996478873239437,0.204946996466431,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","IN",15,10,0.666666666666667,9.13333333333333,10.4,2.6,0.0554776564550899,0.6,0.2,8,284,283,0.996478873239437,0.0530035335689046,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","OUT",62,36,0.580645161290323,5.59677419354839,6.69354838709677,3.13888888888889,-0.130975245985972,0.483870967741935,0.0161290322580645,17,284,283,0.996478873239437,0.219081272084806,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","POST",17,7,0.411764705882353,10.0588235294118,18.1764705882353,10,0.0314253193826196,0.411764705882353,0.352941176470588,11,284,283,0.996478873239437,0.0600706713780919,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","SCREEN",27,26,0.962962962962963,4.22222222222222,-2.03703703703704,6.52,-0.0380342150208351,0.37037037037037,0,14,284,283,0.996478873239437,0.0954063604240283,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","SLANT",7,6,0.857142857142857,11,7.71428571428571,5,0.754965386519741,0.714285714285714,0,5,284,283,0.996478873239437,0.0247349823321555,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026035","WHEEL",1,1,1,3,2,1,0.664261594763957,1,0,1,284,283,0.996478873239437,0.00353356890459364,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","CORNER",3,1,0.333333333333333,7.66666666666667,25.6666666666667,1,-0.141024472890422,0.333333333333333,0.333333333333333,3,89,88,0.98876404494382,0.0340909090909091,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","CROSS",10,5,0.5,9.4,8.9,12,0.200716609179701,0.3,0.1,6,89,88,0.98876404494382,0.113636363636364,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","FLAT",6,5,0.833333333333333,3.5,0.666666666666667,3,0.0336887363519054,0.333333333333333,0,4,89,88,0.98876404494382,0.0681818181818182,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","GO",9,5,0.555555555555556,19,23.1111111111111,10,0.946006588657231,0.555555555555556,0.555555555555556,6,89,88,0.98876404494382,0.102272727272727,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","HITCH",13,9,0.692307692307692,6.30769230769231,7,2.55555555555556,-0.0497784143170746,0.538461538461538,0.0769230769230769,8,89,88,0.98876404494382,0.147727272727273,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","IN",12,11,0.916666666666667,11.75,10.9166666666667,2.72727272727273,0.996638272088603,0.916666666666667,0.25,8,89,88,0.98876404494382,0.136363636363636,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","OUT",9,8,0.888888888888889,5.77777777777778,6.11111111111111,1.125,0.0398979601838316,0.777777777777778,0,7,89,88,0.98876404494382,0.102272727272727,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","POST",5,3,0.6,8.6,15,0.666666666666667,0.644949449121486,0.6,0.2,4,89,88,0.98876404494382,0.0568181818181818,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","SCREEN",8,7,0.875,4.125,0.75,4.28571428571429,-0.11600622227245,0.375,0,6,89,88,0.98876404494382,0.0909090909090909,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026176","SLANT",13,9,0.692307692307692,6.07692307692308,5.84615384615385,2.33333333333333,-0.399915369896917,0.461538461538462,0,6,89,88,0.98876404494382,0.147727272727273,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026189","CORNER",7,3,0.428571428571429,14.5714285714286,27.4285714285714,7.33333333333333,0.885990409048261,0.428571428571429,0.428571428571429,5,161,161,1,0.0434782608695652,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026189","CROSS",8,5,0.625,20.375,14.875,16.4,1.33101422630716,0.625,0.625,6,161,161,1,0.0496894409937888,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026189","FLAT",2,2,1,3,1.5,1.5,-0.516969167860225,0.5,0,2,161,161,1,0.0124223602484472,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026189","GO",32,7,0.21875,9.875,36.25,10.1428571428571,-0.187333289588423,0.21875,0.1875,16,161,161,1,0.198757763975155,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026189","HITCH",33,22,0.666666666666667,6.09090909090909,7.6969696969697,2.31818181818182,0.139726115066107,0.575757575757576,0.0606060606060606,12,161,161,1,0.204968944099379,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
"00-0026189","IN",16,10,0.625,8.4375,12.6875,1.6,-0.0381962246538023,0.5625,0.3125,10,161,161,1,0.0993788819875776,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","career"
